"","METAB_3-Aminoglutaric acid","METAB_HMDB0000034","METAB_HMDB0000050","METAB_HMDB0000056","METAB_HMDB0000060","METAB_HMDB0000092","METAB_HMDB0000094","METAB_HMDB0000115","METAB_HMDB0000122","METAB_HMDB0000123","METAB_HMDB0000126","METAB_HMDB0000131","METAB_HMDB0000134","METAB_HMDB0000139","METAB_HMDB0000143","METAB_HMDB0000148","METAB_HMDB0000149","METAB_HMDB0000158","METAB_HMDB0000159","METAB_HMDB0000161","METAB_HMDB0000162","METAB_HMDB0000167","METAB_HMDB0000172","METAB_HMDB0000176","METAB_HMDB0000182","METAB_HMDB0000187","METAB_HMDB0000190","METAB_HMDB0000191","METAB_HMDB0000207","METAB_HMDB0000208","METAB_HMDB0000209","METAB_HMDB0000210","METAB_HMDB0000211","METAB_HMDB0000220","METAB_HMDB0000243","METAB_HMDB0000247","METAB_HMDB0000254","METAB_HMDB0000258","METAB_HMDB0000262","METAB_HMDB0000263","METAB_HMDB0000283","METAB_HMDB0000296","METAB_HMDB0000300","METAB_HMDB0000357","METAB_HMDB0000362","METAB_HMDB0000407","METAB_HMDB0000426","METAB_HMDB0000482","METAB_HMDB0000500","METAB_HMDB0000511","METAB_HMDB0000535","METAB_HMDB0000573","METAB_HMDB0000574","METAB_HMDB0000630","METAB_HMDB0000638","METAB_HMDB0000660","METAB_HMDB0000661","METAB_HMDB0000673","METAB_HMDB0000687","METAB_HMDB0000694","METAB_HMDB0000696","METAB_HMDB0000742","METAB_HMDB0000744","METAB_HMDB0000749","METAB_HMDB0000765","METAB_HMDB0000806","METAB_HMDB0000807","METAB_HMDB0000812","METAB_HMDB0000827","METAB_HMDB0000847","METAB_HMDB0000883","METAB_HMDB0000943","METAB_HMDB0000975","METAB_HMDB0001051","METAB_HMDB0001076","METAB_HMDB0001078","METAB_HMDB0001392","METAB_HMDB0001406","METAB_HMDB0001473","METAB_HMDB0001488","METAB_HMDB0001548","METAB_HMDB0001844","METAB_HMDB0001870","METAB_HMDB0002259","METAB_HMDB0002322","METAB_HMDB0002329","METAB_HMDB0002520","METAB_HMDB0002545","METAB_HMDB0003229","METAB_HMDB0003355","METAB_HMDB0003424","METAB_HMDB0013674","METAB_HMDB0029942","METAB_HMDB0032538","METAB_HMDB0034252","METAB_HMDB0059916","METAB_Glutathione-nTMS","METAB_HMDB0000067","METAB_HMDB0000127","METAB_HMDB0000168","METAB_HMDB0000214","METAB_HMDB0000306","METAB_HMDB0000625","METAB_HMDB0000700","METAB_HMDB0000714","METAB_HMDB0000754","METAB_HMDB0000784","METAB_HMDB0000996","METAB_HMDB0001414","METAB_HMDB0002931","METAB_HMDB0004825","METAB_HMDB0062477","METAB_Sedoheptulose-meto-6TMS","METAB_HMDB0000150","METAB_HMDB0000205","METAB_HMDB0000216","METAB_HMDB0000294","METAB_HMDB0000618","METAB_HMDB0000640","METAB_HMDB0000663","METAB_HMDB0000965","METAB_HMDB0031075","METAB_HMDB0000073","METAB_HMDB0000119","METAB_HMDB0000224","METAB_HMDB0000828","METAB_HMDB0000867","METAB_HMDB0001906","METAB_HMDB0011143"
"HKU419_5_SERA",1.40346871355861,3.20175856928649,3.16446719767507,1.43138548005812,-12.0901826755808,3.84311366299034,0.939095468665346,1.83644006780096,-0.194915212405771,7.01788994941482,4.36703702270532,4.17192859417175,2.15018893380597,4.27426790524465,-0.498980230687723,9.04327845942866,0.558352305143027,1.22585317510145,2.59239327828864,2.87454530258449,4.20987912912659,3.90383224096596,1.24718248060306,-2.71480022183297,4.7191180772774,0.180650525536587,4.81343845468867,9.51444720343713,2.01659977748392,-1.35089059558637,-3.93217099568196,-2.90413361460838,-1.89938330076181,6.30799383679271,-0.117486243152021,8.72592849742509,0.418328857640656,2.48614316147657,-0.58533755903178,-1.87018628268505,-1.47639321110819,0.150310548296025,3.42888934845847,0.0354177220260965,-2.86478494713256,-3.24948755841656,-0.912992654649468,-0.0354177220260947,-2.85517621622206,0.187456498805286,1.75502363669685,1.8585255533769,-0.918709558899057,1.00891420048692,1.31614122991303,-1.94004743085148,-3.26815700953882,1.05236948560231,3.23181400797799,2.82842805619955,-0.848168175559056,-12.0901826755808,-5.39486279312281,-12.0901826755808,-3.09776604239294,2.07714880690476,1.66006701970819,1.59540182362822,5.28032684584305,1.65997885057215,4.6621835274426,-1.49071022396698,-0.414480935548596,-0.794987719700119,-1.8410859361749,-5.43729804046002,-3.99187349763411,4.8825226124916,-1.2139639427599,-0.574664378508512,-1.21070944693309,-2.85542825938149,3.32258388009253,-0.71003493952449,-0.897597847134536,0.46767146270524,1.96992214337726,-7.01775294547728,0.962876843113218,-1.57775407941076,-1.42041178705526,-4.613170070562,-3.06329527457352,-1.32963779653036,0.245457431566106,-12.0901826755808,-0.45215172193533,2.29720761517658,-2.12098552157366,3.79756778825418,7.0480166159825,0.336923369098411,-12.0901826755808,0.453701339027146,-1.27619057945277,-2.30804660068918,-2.68986497081715,-12.0901826755808,7.22536878633114,3.42256590784903,0.317658094156181,-1.16018461297175,-2.70750177273529,1.49294340281259,-12.0901826755808,-1.25508800915489,-0.343248539208476,-4.69831729574505,-0.275536970096136,-1.95218039949338,-1.95393353445688,7.59721809959492,-0.224713927138049,-12.0901826755808,-3.63269379014166,-0.612983619071601,3.57978775774146,0.536378941279626,-2.00167336673875
"HKU419_6_RPMI",0.108426381788522,4.61738903820973,3.11857175501583,-1.01813370710512,-12.7370946190893,1.27117273206682,-0.307784240334023,1.39734436755474,-3.39519678297303,5.30851995867924,4.72062670575062,3.98249051891568,1.99919325496419,6.79705115125625,1.36480764050598,8.1064575228015,-0.117200457016658,-12.7370946190893,1.5238442531048,1.59697647241738,1.63606746452672,3.11603664061511,-0.988703125658208,-3.60145282906864,0.832405017275942,0.680723204536115,3.85425932654603,9.05816107531093,0.832392525436397,-0.590308247569933,-5.32013046324683,2.2840337582702,-1.64228767692129,5.11687757986427,1.24668187863282,8.16742732012043,1.20246043154351,1.0975687413767,2.19655964194243,3.23397735948062,2.18114340247295,5.33682203237952,4.13244151864534,-1.17261917282022,2.38389563826797,-3.68138406299322,-2.69306006782109,0.876894714554073,-2.8854277567648,0.665391565605628,1.85497201248678,0.691093347859873,0.0651985264016872,2.6615348198141,0.970746950412963,-0.621287092356082,-3.39408427531138,-0.573031252838783,1.23412274877793,2.39266077263125,-0.749886714993009,-12.7370946190893,-4.85606118167722,-12.7370946190893,3.66507509350643,1.28165004633428,6.27776795125838,0.70369943465094,4.31210404742156,2.24241284222646,2.21561071160035,-2.12825620227823,-0.412928879745866,-1.27128658604962,-3.77480840598561,-12.7370946190893,-4.49442191951333,5.59709480518304,-3.83267803242402,-0.578900188127086,0.255552071095048,-4.18756324661781,2.68033981056053,-1.83150968365054,-0.907184153948314,-0.134017367867798,1.42677432752555,-12.7370946190893,0.45648747804448,-1.8875249067895,-3.31270729533271,-4.47549452510977,-4.5202211508775,-2.40623669506585,-12.7370946190893,-12.7370946190893,3.73245097555711,-8.11774339282326,-12.7370946190893,6.51509044933496,6.86615205366443,-1.14490808791069,-12.7370946190893,-0.305006070222909,-6.2545519953487,-3.08708216343878,-2.75838415998298,-4.61733437626287,6.0939991888388,3.48945324384552,-1.0616250027288,-2.05276123573442,1.05683483715222,-0.00484907690098701,-12.7370946190893,-1.21201174362133,-1.46664559368348,-2.11258772147545,0.0896733666016516,-3.21880382604675,-12.7370946190893,7.03136715254477,2.81623941930739,-12.7370946190893,-3.64670357929268,-12.7370946190893,1.61862956486067,0.00484907690098701,-2.04301170551056
"HKU419_6_SERA",1.66187469941572,4.09259692797087,3.52728175196377,1.14943921528021,-12.6202192261949,2.90421455459517,0.0527759533741801,1.52232033959665,0.240013460538606,6.45253580092126,3.94638800654778,4.00740390001474,2.29644352203913,3.72900652279966,0.211869206844803,8.76747964216506,0.206757774547992,1.92365525170941,3.05534469491164,3.11390959639489,2.82880550948254,4.10923870637292,0.32798468232907,-3.15079161757356,5.80180511269511,0.117239392375575,4.1993513016986,9.10272824302545,1.16132922470866,-12.6202192261949,-4.36854995814872,-1.61345025221019,-1.76449010748406,5.68701318631402,0.291143193075342,6.98959312752386,0.21322226696271,0.756812883109717,0.146124419015955,-3.1382074148672,-0.978809148255188,1.44006339649593,3.49777943906038,-0.462224161177087,-3.8560460234869,-4.01152668596162,-0.406747231127282,-0.394995930667294,-4.79903267786453,0.060614500917687,1.32375587016378,1.32839295531867,-0.59633723223428,1.18163269319655,1.02997633094705,-1.49597829682743,-3.61474241086431,0.785894849024885,2.76511636860103,2.13632886675538,-1.15457227414542,-12.6202192261949,-5.31691913604018,-12.6202192261949,-0.253221266453231,1.58177164724557,0.778475250160749,1.10195353229128,4.7193300190942,1.08236928955902,4.11751803418061,-1.96912031481987,-0.920121787165764,-0.986722051632441,-0.190862554099111,-1.91683465757755,-4.89194064948987,5.46305806638359,-0.994784589399679,-1.80994356792892,-2.17301148256457,-4.88836430893538,2.84481847573068,-0.977858709272322,-6.61429925465107,-0.0527759533741783,1.41377876078176,-7.58699757406409,0.340535342615322,-1.42348769547466,-1.68091066823706,-4.84404595938556,-2.81651293932761,-2.65496655869388,-7.19395447149279,-2.53268659681823,1.57398277588762,2.22619645651891,-2.0419458597939,5.34388617781728,7.88607209191573,0.648730535673703,-12.6202192261949,-0.0834991151636135,-4.8145601959993,-12.6202192261949,-3.69712635712654,-3.66403415185047,7.51081039540951,3.14662157951014,0.813990605301775,-4.77968973615224,-1.74932730213242,1.51518208336119,-12.6202192261949,-0.339829994241846,-1.72536158354425,-4.73339957096945,-1.23115401602158,-1.12844522715632,-1.63269340574836,7.38050871036122,-0.0611566634816949,-12.6202192261949,-4.6854420291195,-12.6202192261949,3.38604109844463,0.190595486662989,-4.06260437527975
"PS003_1_RPMI",0.543977604463379,4.82796656392822,1.99886125478481,-1.44619390722292,-10.9651748363933,0.841422423373668,0.649500380409226,0.701216218198379,-0.0346603558129921,5.76676158229822,4.67448831141495,2.97525026738728,1.65343515052104,6.15789759117765,0.240362250912735,7.99841134289541,-0.745394781175531,0.262615761564181,1.56482500467846,1.89903003341427,3.44525728064431,6.50347837150985,1.4163826507468,-3.18402667724119,1.9920696073514,0.404674586329701,4.11869449346015,8.50034753415895,0.906361986128871,-1.44446111768146,-3.89873838512249,2.22639684812429,-2.82139391184526,4.90691224568625,2.29925672822712,5.79233993242985,-0.308471268533996,-0.00353066099802745,1.48901111940951,4.11796086183903,0.220373372706941,3.57290129186143,4.724112521758,-1.32366687519812,3.43565655170787,-4.2732625052741,-3.29510876729575,-0.226238154717183,-4.54053443356958,-0.129082050750512,0.917406587513444,0.874549622075996,-0.486840120581505,0.510640296174113,0.527878928761446,-0.772873047429697,-3.83047251321755,0.539339840949058,2.57999335689184,0.0204605538000209,0.00353066099803101,-10.9651748363933,-7.65102409209768,-10.9651748363933,-4.16434450249955,1.01734729751191,7.37268423633458,0.769093182673586,4.10465701700511,1.24263656104293,3.16651015222763,-3.60942117255439,-2.63132217765513,-1.56459375499606,-4.0536916436085,-3.24142583551465,-3.18600268210643,5.78506150499523,3.14332837167442,-0.637742919930638,-1.25825730044615,-4.98396051116163,2.16267564737034,-1.87933833877108,-2.26768407999496,-0.877669221374775,1.06284631323093,-8.16354114078785,0.382535820566186,-5.16978101374893,-3.55204740868931,-5.30251603083343,-7.80562898073101,-2.46554323110547,0.461050459211993,-2.37718565927802,3.25796484542031,-6.8099757602799,-10.9651748363933,7.2202952659618,6.93465415881268,-1.06014374878639,-10.9651748363933,-0.803365695373442,-4.26309526837795,-10.9651748363933,-3.46876128315032,-10.9651748363933,5.62768199194498,2.64953624439625,-1.3524252164129,-0.617982129043353,0.387894897194624,-0.0693552778452933,-6.530636281196,-3.04317398189464,-0.440612058578573,-7.46678669353918,2.34493246761828,-3.87896725687531,-10.9651748363933,6.3363112750479,3.12412168268513,-10.9651748363933,-1.3840350110345,-4.34967373736831,0.695669315399204,-1.14189321064178,-3.57313445538995
"PS003_1_SERA",1.95706925810784,3.46992822980976,3.86079452281396,1.22777665771849,-10.7519520012723,3.0941207177272,2.06457364505483,1.45775355714447,-0.220058892034973,5.73461324309478,5.26813766175844,2.99639980117632,2.82885994762377,2.12941897604075,2.1902491388458,8.56075889476019,-0.453618384594346,-0.0527527255272844,1.84170266528474,2.35481319004493,1.58083351858993,3.29694772058999,-0.749908298387286,-2.79008226075988,4.14595290723719,-0.425268821621893,3.59490795931608,8.62690771725159,1.69624480880708,0.283519668762718,-4.72006926477923,-1.43987418263397,-2.64438336267422,5.13477018599391,0.0511114658908021,7.99871921711512,0.882629752708429,-0.72257570805875,-0.428485561268682,-4.3866643478746,-0.453938720653793,3.07993515499577,2.72829395330208,-0.86123009420866,-3.73400615389047,-3.88079197017983,-1.28414926742067,1.4696838404321,-4.11946487103327,0.140476565771749,1.82314751226389,1.61096099993702,-0.527185263960176,0.317671003030757,0.845645049798968,-2.04799590927148,-3.49091868591124,-0.161797605425328,2.12211836036543,3.17426128516801,-0.435938167064876,0.301353524775379,-5.32352428508425,-4.51652963148673,-3.60493860570849,1.67096899646565,0.708916704581391,1.67579732216921,3.97919649238992,2.69242143375898,3.41725659862556,-1.94151857225904,-1.29828308943429,-1.46428926369659,0.553056940913777,0.989614385383829,-5.76119228426,4.74132879599136,-0.947363234455487,1.88818358270975,0.57252610358743,-1.38170989603346,2.31868294026182,-1.76990913174642,-4.90390123166068,-0.733213386210766,1.47419795131472,-3.37890134039716,1.38615117111166,-1.30644759328633,-1.0407198600442,-5.77787669857427,-3.77135171948077,-2.82407848065103,1.74178241684375,-2.75480287848167,3.0995504335888,1.36985651569634,-3.1454174377033,3.58673721308153,6.2236064919092,-0.0511114658907985,-2.72535419417872,-0.296702126309746,-7.51797160566063,-10.7519520012723,-3.823123243219,-10.7519520012723,7.34674434022946,4.41004036805419,0.435991993210148,-2.17594520825687,-5.54922253964507,1.72839576065578,-10.7519520012723,-0.618174495913934,-2.73418570895812,-4.92834506822637,-1.60737598436964,-0.255527709256647,-2.14928306489255,6.60727219656631,0.309680497902512,-10.7519520012723,-3.61174067857796,-5.50198476595509,2.66623074756488,-0.470071815659397,-2.69032675997274
"PS003_2_RPMI",1.09200434819629,4.08680331973116,0.701475504043763,-1.0033662818056,-10.9224698841265,1.33549767286484,1.4361960852075,1.06911672435818,0.31027427678516,6.37137823825708,5.09241603246975,3.12825556993903,1.60243248854719,6.53063468187953,1.03732566243585,8.14092222393826,-0.787670972389686,0.610749935136983,2.10727560425405,1.697579920778,3.38865964549785,6.4910580829249,0.913550768779761,-3.20475661390615,2.35331200931062,1.2576297606406,3.94585640223665,8.56806203316793,0.561622108085789,-1.17148381964532,-4.1333745218222,2.88097664806201,-3.32359693749774,5.12925914975285,1.73691466483683,1.08734744838914,-0.357900358300618,-0.219841010601893,0.846483651558653,4.03047337991345,-0.507307408804182,3.44919919068546,3.97236977543554,-0.91912577476502,3.20375667077499,-4.00900134613259,-3.09005622030148,0.470511068236892,-3.5983135387246,0.00999095654885451,1.27627548124367,0.525918453488817,-0.343813139765011,0.10217085826902,0.515120004370765,-2.11174613950481,-4.38131080227736,0.698060362094207,2.6697497689244,1.63136324022422,0.598692541308232,-10.9224698841265,-6.05276825920973,-10.9224698841265,-3.61017243820116,0.961786814907381,7.12310132353969,0.714948674493474,4.2610183478603,1.78513277543175,3.59213349223917,-2.95018487054694,-3.8774882764507,-1.1271982697713,-8.1707066035708,-3.63917583486763,-3.46295012698892,5.13863473619656,-0.362152987483573,-1.14886979777609,-0.730051602180171,-3.68921101643226,2.39062800324396,-1.52009959823255,-3.0025173125624,-0.550927415017863,1.02059235414849,-7.93778049200682,0.0907026813459311,-1.90359669139588,-3.81068915821591,-6.44691076537449,-0.523209189838752,-3.2931916139011,-4.94913512128946,-10.9224698841265,3.30239488809141,-5.5275693003337,-10.9224698841265,7.2202625816883,6.99229768101819,-0.00999095654885806,-3.9663982387025,-0.660438203208638,-2.73206105539144,-6.40702437727382,-3.43294559385676,-3.68344887181427,6.27175980357424,4.0088330807596,-0.734944864989991,-1.16379890835156,-0.051500356482947,0.052276204641224,-10.9224698841265,-2.13917236636031,-0.972768661938286,-3.1288228773401,0.839863034188447,-3.03281055525492,-10.9224698841265,6.17543159960261,2.46935546424714,-10.9224698841265,-2.14863941316077,0.228853604627773,1.86784138480912,-1.03482342433521,-3.9809646976152
"PS003_2_SERA",1.83338407802646,-2.45675330040575,3.16390892600968,0.988853293290708,-10.3150685854625,2.00160527678362,1.6979651162468,1.45583947876091,-4.10266797169271,5.80412291888141,3.41323026532449,4.48863778704929,1.19813368498856,0.989184589090696,0.386778162879567,8.8326446187376,0.301687740114664,0.954629969525994,1.43539078614664,2.25947662235314,1.23339600684088,2.93899328109135,-0.390559348449386,-3.2835415283995,4.75234996236525,-0.51324725223076,4.45414218864877,8.95408566656343,1.92020900826351,-0.446445139826404,-4.7207640500471,-2.33502116631077,-0.125655813381597,7.5689280833233,-0.448238359733137,6.4724553982216,0.756646055103547,0.696181217531505,-0.950933930454452,-5.53964415229634,-1.37334255011178,1.95696852956604,3.1204854644271,-0.466159644697608,-5.44218688201888,-4.38891608769335,-1.57581423850079,0.0113246562280924,-4.92385964913158,0.246075619981658,1.73548591860316,1.82833863141104,-1.83650552888033,0.0480652731512077,2.00736540624927,-1.1081670083978,-3.80216886194363,5.07226804329165,2.1749007325716,2.15963773411109,-0.961613433512133,-0.0113246562280924,-4.59242628937523,-10.3150685854625,-1.17862865680829,3.15072956095564,-1.02919409751655,1.06659646319695,6.93576197358015,1.29533615974469,3.78440737348995,-2.29168682710033,-3.46769124864139,-1.04463509447384,0.880427589852523,-3.73936165746671,-5.23721916891857,4.33887981072267,-1.46141195490627,1.48473961077948,-1.33661806893589,-3.50039137455579,2.88944175502168,0.928034999696793,-4.01916390456544,0.360461686171552,0.318346608817977,-4.23682118382764,0.951623515149302,-2.23900009682089,-1.34937738090244,-6.21669684504523,-2.46897163762596,-1.71295843099016,1.15642636272174,-3.72478337353859,-1.62161909910173,2.12067727763523,-4.68398934423389,2.74029950350461,6.59062130991973,2.15127928414966,-10.3150685854625,0.0761750039649396,-4.21285297227602,-2.01340030890586,-2.94649171939481,-10.3150685854625,6.57843084402113,4.30837598651709,-4.72140638979096,-3.62947200257007,-3.91703751148935,1.55510138167481,-10.3150685854625,-3.60674486180962,-10.3150685854625,-4.54845062766072,0.9597103285848,-0.606058910300421,-2.18972455644403,7.19440124002686,-0.264356843216605,-10.3150685854625,-3.17068444728839,-5.21987009543256,2.46534550393111,-10.3150685854625,-2.09428721403204
"PS003_3_RPMI",0.881657709844202,4.61320692544048,0.605358593637213,-1.40572496151878,-11.1918540355493,1.24241827175352,1.52731164440631,0.85486293677225,-3.12565678095822,6.4109404566592,5.50951720740801,2.36813074490034,1.57625245602911,5.70670506978027,1.32481238293321,7.91954764006403,-1.02083869896941,2.05365873798243,2.64778259942671,0.107249328864317,2.17381137732643,6.20811660670979,3.5254843861202,-3.32288216695145,1.82077238047449,1.02735027334247,3.68576355271906,8.25906200330446,0.175860137820237,-1.16289343186543,-4.79235213688815,1.70546081269512,-2.99117950776579,4.54083911016078,1.2389160449457,4.52169733442078,-0.309350674331398,-0.476860770717497,0.21814701969933,4.2008258420241,-0.221848680368577,3.86639733308911,3.5285379182908,-1.79886731470165,3.36124555161278,-4.13075145724705,-3.93001186458314,0.456827298587271,-5.12068004474621,0.0847269257194192,1.07887772007337,0.0891224771636523,-0.350458775110194,0.33578586725838,0.4778644759208,-0.252328725552884,-4.26863838757431,0.393244802136955,4.81524036356281,-0.454715750069837,0.521971281243832,-11.1918540355493,-7.50580540971384,-11.1918540355493,-3.79870580650464,0.653513762213432,7.35761128000724,0.556713058094715,3.77391037313692,1.57557179259407,4.77808437268187,-3.05169769884987,-2.42491554612031,-5.29300075900621,-3.39654058819524,-2.97509400597282,-4.72345991204363,5.18771884774081,3.93763758710194,-1.38489737777491,-0.299251670783425,-3.72074700922319,1.91207353604869,-2.20497216398199,-1.95728122612251,-0.827072176154857,1.2445132951574,-6.32402295127943,0.0196483481357035,-2.63096654380348,-3.29371591394976,-5.39925613440187,-0.218434399901604,-4.1570107089738,0.745381341043093,-4.9474006814013,3.7334426646126,-4.75355402861434,-5.85028141151568,6.99604523038799,6.49284841844369,-0.6975790903365,-11.1918540355493,-0.990322929592278,-6.09756347194385,-3.52011324639772,-4.91382930723163,-3.7504269596439,6.40949141883766,4.29896753195604,-0.804797940881727,-0.963177553186114,0.384615072611165,-0.198436235618136,-11.1918540355493,-2.63606920992522,-3.63668769335439,-2.86387892434437,0.301016732539821,-2.97899814742894,-11.1918540355493,4.46278109078875,2.20483561499675,-11.1918540355493,-1.13676114919951,-3.81672115632588,1.17688416134409,-11.1918540355493,-11.1918540355493
"PS003_3_SERA",1.78020310161072,1.03604679882164,2.79561406540972,0.947447366970007,-9.91573142240695,4.26871322137025,1.68111457442905,1.27603757256031,0.244393898453685,5.6826528769711,4.4488379212,3.53897553730208,1.7477071265338,1.17460157596595,0.793454322831991,9.05950277193902,0.488414403785295,-0.527042841552978,0.822242760339108,1.71081663770492,-0.0477386703931764,2.30621619115592,-1.34135153045863,-2.91997946538967,3.31592042726599,-1.66805907708531,4.3010771702144,9.02722175995606,0.870072568925963,-0.402725534844198,-5.20636962857655,-2.71016149126523,-1.90156093233033,5.59654675295893,-0.727581310110496,4.36621963084845,1.71984531052881,0.0720521383661783,-1.01977345905476,-5.52785306479469,-0.951095545591675,2.02359106457504,3.37087136178182,0.0139724146884426,-6.72187491182902,-3.87958735844159,-1.98467623359228,0.457589825864657,-4.55213828866482,1.09449586976676,1.64193299553509,0.87561529746479,-1.90144092775192,0.902412618038781,1.58293015971116,-2.67382081461066,-3.63810655413642,1.32323182549447,1.63518599423432,2.84267763002417,-0.788194657489861,0.0574027121179093,-3.50378768851364,-9.91573142240695,1.07703183171857,1.86011334615355,-2.17259812974979,1.45104317902586,4.77931499331867,2.25024600714012,3.50088878027133,-1.90492511966738,-2.55166738908141,-0.847299841939794,-0.781416433798216,3.90573923648905,-4.7679520618446,3.38864903539427,-1.50891181139642,0.142798638405022,-0.950108650597686,-1.40100676485569,3.2381831885192,-1.27354382855927,-5.11225993483658,0.0977338391089297,0.0590686240995311,-9.91573142240695,0.349177749070721,-2.13571207746735,-1.28234552628503,-4.55213828866482,-0.946569293899605,-2.45163586746421,1.29888147245679,-9.91573142240695,-1.02022943094253,2.24995566531077,-5.69250819480459,3.11591235163518,5.3661421435231,-0.111444240045707,-9.91573142240695,0.191935638482766,-5.24604624278037,-2.65186909422365,-3.93108327532766,-9.91573142240695,7.52011497492762,4.63918938566232,-0.560190868500177,-2.42172537083384,-4.13042837753767,1.16048795584072,-9.91573142240695,-2.59080083935807,-9.91573142240695,-6.54050510135954,-0.819427169028396,-0.913037369764808,-9.91573142240695,5.83454980922329,-0.0139724146884408,-9.91573142240695,-3.66108374205921,-0.477409055213752,2.16608485570224,0.42625958372939,-9.91573142240695
"PS003_4_RPMI",1.92547030842666,5.23729520245892,-1.74750503586458,-1.34624811666367,-12.0379822568142,2.03917892657427,2.06531700990737,0.787333474538869,-3.29798413874173,5.70196425890555,5.37946276496607,3.51351509059365,3.0883731173283,6.88784591876127,-0.00800120079611588,7.89859352247731,-0.759564024474916,0.166565880906379,2.425437054822,2.01393288687483,0.449871280471001,6.53335176025837,-0.420875256039842,-2.41248943162883,1.09915178408075,1.86358720462131,4.28292725844547,8.0203567061884,-0.599050705939387,0.0990191879443394,-0.721475654214878,3.46169923879655,-2.88618823840922,4.03108509778162,3.22639452265451,0.75270562572604,0.0239006167000966,-0.0285862886338251,2.47719893627975,5.0651467785382,1.18840565647684,6.92448066949485,4.65222184729548,-2.12958963604044,4.52441421681214,-8.10242112139574,-2.0355755318681,-0.331871558469718,-3.383115286227,0.00800120079611588,0.0802646162894867,-0.647345216780128,0.289084397086746,0.151506903955397,0.706266113985706,-0.033558621355203,-4.12020917697318,-1.43318992847569,1.88938851513516,3.55972022349075,0.793637849457987,-12.0379822568142,-4.38430888498915,-3.74469603244015,-4.87702651300873,0.54973225923537,7.26260467163612,3.57073987494346,3.30314233972539,1.18822111893937,2.86484615637812,-2.73456974035528,-2.86684582273634,-5.54113921500235,-5.1460293329806,-1.48635218533259,-3.06227294060302,6.89566753481126,3.90263669622514,1.00351314695832,0.448828659633046,-5.05713632628362,1.96056362776976,-1.94092713471599,-3.70576519783072,-0.0939354104067611,1.44854869165903,-4.99084837639163,-0.550579803565991,-3.304547729825,-2.39263372734893,-4.90261774190055,-3.95984579961335,-1.84167759523153,-6.47155988664478,-4.90239707884707,5.12579959611863,-6.28914017821465,-5.97885589377562,7.55666326814593,6.86407258212297,-1.52751583023974,-2.28329226973196,-0.741479209623645,-4.52907998121299,-3.47414018762292,-3.35619599213183,-2.35855891275401,7.05044338334706,4.83133289719666,-0.240089799712234,-1.10277759373519,1.28664745119777,0.97292741622049,-1.7179096249191,-12.0379822568142,-12.0379822568142,-2.02358676634084,3.41312393170462,-2.5065798331395,-12.0379822568142,5.00233704310483,3.77191468977667,-12.0379822568142,2.18689061716399,-0.811744885530072,1.95585113970434,-0.934743808314419,-5.59183277066637
"PS003_4_SERA",1.83444384489087,2.73722324088585,2.65496622343648,0.857369072170961,-10.7805850260714,4.10792041725805,2.41188511456722,1.08830803993454,0.29222533829362,5.73451252382338,5.37775764982021,3.46098093930106,2.54026555361263,1.94701754469115,1.19431136852094,8.5063540973495,-0.0386016411873911,1.02802889985786,1.80075478000118,2.13290562960235,2.27206883949982,2.93920973093575,-0.653894428831549,-2.54830595237685,4.33152731797147,0.961882880510938,4.40888794395519,8.56286243657598,1.2426066718139,-0.129774537422442,-5.06855733365512,-1.77898009675301,-2.36404852833121,5.43768991930023,-0.427521222801049,6.04074281213838,1.14796120678033,1.59863901948727,-0.917114780626434,-4.7832537639803,-1.62198890996795,2.1301241865088,2.79760122510898,-1.30491695971736,-3.87434094404796,-4.7496509629914,-1.3202502429709,0.751922772603102,-3.96756244026157,-0.146525422787956,1.79901731315042,1.12922339569065,-0.41068284873594,-0.125977867900382,0.972690142274878,-2.03208266745734,-3.62985503265053,0.537720880412504,1.98000303378898,3.09797169657678,-0.385465547518177,0.840033899514975,-4.53899903950167,-10.7805850260714,-3.74976959104236,1.79012506677896,0.574843040456113,1.39128786553238,4.41102686885737,1.8051877328855,3.42560961665633,-1.62220608111008,-0.869837537302063,-2.35022240677352,-2.26187646774554,0.510912362422099,-5.40199882373624,4.3419433761521,-1.81137511765187,1.27044479683363,0.401169003956907,-0.706486735161251,2.65164955919562,-1.49849302664347,-4.15813953317661,-0.527779730442836,1.50741586363614,-7.38941174742607,0.695339034767212,-1.50498615174184,-1.30679200567447,-5.13332003964051,-1.62198890996795,-2.4964263598237,-5.35143704274866,-5.01796187512835,2.570652562861,1.64997712308801,-4.11074747858909,3.94417692421403,5.96155445935835,0.333486120491781,-2.14548131030567,-0.22474867212788,-5.57113166044248,-3.78483306905414,-3.54711997071918,-10.7805850260714,7.21509909078045,4.70330556462985,0.783876941248714,-2.64958553653744,-4.07761177949709,1.15425911428864,-10.7805850260714,0.0293559374100312,-2.07653265598471,-4.86673048271314,-1.39041606987124,-0.399914500346037,-5.80650972337341,5.58650693283372,0.266516892231422,-10.7805850260714,-0.717320432598937,-7.39641635176027,2.42129350795252,-0.0293559374100312,-3.89886252414396
